;Tick;numtick;obname;bestask;bestbid;price;quty;volatility;cum_quty
346;Tick;347;lvmh;5.28;5.2;5.2;4701;2.811737168132115;4043753
347;Tick;348;lvmh;5.22;5.2;5.2;1201;2.8085153880083307;4044954
348;Tick;349;lvmh;5.22;5.2;5.2;6201;2.805303665582931;4051155
349;Tick;350;lvmh;5.22;5.2;5.2;7736;2.802101958265267;4058891
350;Tick;351;lvmh;5.28;5.2;5.21;7500;2.7989102235733476;4066391
351;Tick;352;lvmh;5.28;5.2;5.26;1500;2.79553469169213;4067891
352;Tick;353;lvmh;5.28;5.2;5.2;5278;2.7915969293960425;4073169
353;Tick;354;lvmh;5.28;5.2;5.22;1500;2.788440581330657;4074669
354;Tick;355;lvmh;5.28;5.2;5.27;1500;2.7849368032670774;4076169
355;Tick;356;lvmh;5.28;5.2;5.26;1500;2.7810101192482524;4077669
356;Tick;357;lvmh;5.28;5.2;5.26;1500;2.7771351917754554;4079169
357;Tick;358;lvmh;5.28;5.2;5.26;1500;2.77327641456278;4080669
358;Tick;359;lvmh;5.28;5.2;5.26;6000;2.7694336757488203;4086669
359;Tick;360;lvmh;5.28;5.2;5.28;1231;2.7656068645537077;4087900
360;Tick;361;lvmh;5.3;5.2;5.3;10058;2.761752694378824;4097958
361;Tick;362;lvmh;5.3;5.2;5.3;1500;2.757974303570767;4099458
362;Tick;363;lvmh;5.3;5.2;5.3;58;2.7542113739905125;4099516
363;Tick;364;lvmh;5.3;5.2;5.3;500;2.7504638005088116;4100016
364;Tick;365;lvmh;5.31;5.2;5.31;62982;2.7467314789941626;4162998
365;Tick;366;lvmh;5.31;5.29;5.3;1000;2.7430817410176758;4163998
366;Tick;367;lvmh;5.31;5.29;5.3;1500;2.7393793720954904;4165498
367;Tick;368;lvmh;5.31;5.28;5.3;1500;2.7356919502273853;4166998
368;Tick;369;lvmh;5.31;5.28;5.3;1000;2.732019375138031;4167998
369;Tick;370;lvmh;5.31;5.28;5.3;1500;2.728361547491134;4169498
370;Tick;371;lvmh;5.3;5.28;5.3;1000;2.7247183688781313;4170498
371;Tick;372;lvmh;5.3;5.2;5.3;190;2.7210897418071074;4170688
372;Tick;373;lvmh;5.3;5.2;5.3;190;2.7174755696918447;4170878
373;Tick;374;lvmh;5.3;5.2;5.3;814;2.713875756841023;4171692
374;Tick;375;lvmh;5.3;5.2;5.3;891;2.7102902084476037;4172583
375;Tick;376;lvmh;5.3;5.29;5.3;705;2.706718830578364;4173288
376;Tick;377;lvmh;5.3;5.29;5.3;705;2.70316153016353;4173993
377;Tick;378;lvmh;5.3;5.29;5.3;11705;2.6996182149866557;4185698
378;Tick;379;lvmh;5.3;5.29;5.3;500;2.6960887936745603;4186198
379;Tick;380;lvmh;5.3;5.29;5.3;1205;2.692573175687446;4187403
380;Tick;381;lvmh;5.3;5.29;5.3;13705;2.689071271309159;4201108
381;Tick;382;lvmh;5.3;5.28;5.28;13795;2.6855829916375846;4214903
382;Tick;383;lvmh;5.3;5.29;5.3;10955;2.6820563082443085;4225858
383;Tick;384;lvmh;5.3;5.29;5.3;455;2.6785953496005503;4226313
384;Tick;385;lvmh;5.3;5.28;5.3;1508;2.67514775138345;4227821
385;Tick;386;lvmh;5.3;5.28;5.3;4145;2.6717134278759436;4231966
386;Tick;387;lvmh;5.3;5.28;5.3;645;2.668292294128707;4232611
387;Tick;388;lvmh;5.3;5.28;5.3;4084;2.6648842659513607;4236695
388;Tick;389;lvmh;5.3;5.28;5.3;3084;2.661489259903722;4239779
389;Tick;390;lvmh;5.3;5.28;5.3;84;2.658107193287316;4239863
390;Tick;391;lvmh;5.3;5.28;5.29;500;2.654737984136845;4240363
391;Tick;392;lvmh;5.3;5.28;5.3;84;2.651344573311674;4240447
392;Tick;393;lvmh;5.31;5.28;5.31;2981;2.6480010098349775;4243428
393;Tick;394;lvmh;5.31;5.28;5.31;3963;2.6447313856806507;4247391
394;Tick;395;lvmh;5.31;5.28;5.3;2000;2.641473826469581;4249391
395;Tick;396;lvmh;5.31;5.28;5.3;2500;2.638167466649098;4251891
396;Tick;397;lvmh;5.31;5.28;5.3;1000;2.6348734888049994;4252891
397;Tick;398;lvmh;5.31;5.28;5.3;2000;2.631591815865807;4254891
398;Tick;399;lvmh;5.31;5.28;5.3;1000;2.6283223714298587;4255891
399;Tick;400;lvmh;5.33;5.28;5.33;50488;2.6250650797577992;4306379
400;Tick;401;lvmh;5.33;5.28;5.32;9500;2.62207249335349;4315879
401;Tick;402;lvmh;5.31;5.28;5.3;103000;2.618981820395305;4418879
402;Tick;403;lvmh;5.31;5.25;5.25;14751;2.6157594520897947;4433630
403;Tick;404;lvmh;5.31;5.24;5.24;10751;2.612619107484399;4444381
404;Tick;405;lvmh;5.31;5.24;5.24;1000;2.609576703830798;4445381
405;Tick;406;lvmh;5.31;5.24;5.24;1000;2.6065448451590485;4446381
406;Tick;407;lvmh;5.32;5.0;5.0;83120;2.6035234710894675;4529501
407;Tick;408;lvmh;5.33;4.88;4.88;22316;2.6098066961739605;4551817
408;Tick;409;lvmh;4.94;4.88;4.92;12000;2.625757097912068;4563817
409;Tick;410;lvmh;4.96;4.88;4.96;25482;2.637848987215118;4589299
410;Tick;411;lvmh;5.09;4.88;5.09;1954;2.6465666636708316;4591253
411;Tick;412;lvmh;5.09;4.88;5.09;25954;2.6474572019625473;4617207
412;Tick;413;lvmh;5.09;4.88;5.09;500;2.6483231801019063;4617707
413;Tick;414;lvmh;5.09;4.88;5.03;22000;2.6491649431429916;4639707
414;Tick;415;lvmh;5.09;5.02;5.03;1000;2.653001249034006;4640707
415;Tick;416;lvmh;5.09;5.03;5.03;6000;2.656779743931438;4646707
416;Tick;417;lvmh;5.09;5.03;5.05;31500;2.660501294161923;4678207
417;Tick;418;lvmh;5.09;5.03;5.07;1000;2.6630883758284862;4679207
418;Tick;419;lvmh;5.09;4.88;5.07;1000;2.66465219655081;4680207
419;Tick;420;lvmh;5.09;5.07;5.07;1500;2.6661849964473756;4681707
420;Tick;421;lvmh;5.09;5.05;5.05;14345;2.6676872055598215;4696052
421;Tick;422;lvmh;5.09;5.01;5.01;2942;2.6701247931584517;4698994
422;Tick;423;lvmh;5.09;5.01;5.01;3000;2.6747132387799866;4701994
423;Tick;424;lvmh;5.09;5.0;5.0;942;2.679235640589596;4702936
424;Tick;425;lvmh;5.09;5.0;5.0;32391;2.6842895542046628;4735327
425;Tick;426;lvmh;5.09;5.0;5.0;14908;2.6892717249573037;4750235
426;Tick;427;lvmh;5.09;5.0;5.0;408;2.69418325924767;4750643
427;Tick;428;lvmh;5.09;5.0;5.0;1000;2.6990252406615034;4751643
428;Tick;429;lvmh;5.09;5.0;5.0;408;2.703798730594648;4752051
429;Tick;430;lvmh;5.09;5.0;5.0;2000;2.7085047688556836;4754051
430;Tick;431;lvmh;5.09;4.98;4.98;1383;2.713144374247615;4755434
431;Tick;432;lvmh;4.98;4.97;4.97;199;2.718923779583018;4755633
432;Tick;433;lvmh;4.98;4.97;4.97;6199;2.7252540130089695;4761832
433;Tick;434;lvmh;4.98;4.96;4.96;4199;2.7314968326066285;4766031
434;Tick;435;lvmh;4.99;4.96;4.97;10000;2.738297288558616;4776031
435;Tick;436;lvmh;4.99;4.97;4.97;8000;2.7443650991912074;4784031
436;Tick;437;lvmh;5.09;4.97;5.0;5500;2.750349664194498;4789531
437;Tick;438;lvmh;5.09;4.97;5.0;5500;2.7544873090834123;4795031
438;Tick;439;lvmh;5.09;4.97;4.99;4000;2.758566719543892;4799031
439;Tick;440;lvmh;5.09;4.97;5.0;2000;2.7631491641938863;4801031
440;Tick;441;lvmh;5.09;5.0;5.0;500;2.767111285516358;4801531
441;Tick;442;lvmh;5.09;5.0;5.0;5678;2.7710176812678355;4807209
442;Tick;443;lvmh;5.09;5.0;5.0;89678;2.7748691438805007;4896887
443;Tick;444;lvmh;5.09;4.98;4.98;42678;2.7786664511165013;4939565
444;Tick;445;lvmh;5.09;4.96;4.96;321;2.7835190403921537;4939886
445;Tick;446;lvmh;5.09;4.96;4.96;500;2.789489424993581;4940386
446;Tick;447;lvmh;5.09;4.95;4.95;1754;2.7953797177508917;4942140
447;Tick;448;lvmh;5.09;4.95;4.97;1500;2.801805671153926;4943640
448;Tick;449;lvmh;4.99;4.95;4.97;6000;2.806945319418682;4949640
449;Tick;450;lvmh;4.99;4.95;4.97;4000;2.8120160332355937;4953640
450;Tick;451;lvmh;5.01;4.95;4.97;2500;2.817018825391175;4956140
451;Tick;452;lvmh;5.01;4.95;4.98;1000;2.8219546887024842;4957140
452;Tick;453;lvmh;5.03;4.95;4.98;9000;2.8262687646082147;4966140
453;Tick;454;lvmh;5.04;4.95;4.96;3000;2.8305245185285366;4969140
454;Tick;455;lvmh;5.05;4.95;5.05;1196;2.835841231739164;4970336
455;Tick;456;lvmh;5.05;4.95;5.05;2034;2.8367078522860947;4972370
456;Tick;457;lvmh;5.05;4.95;5.05;4034;2.837552949952219;4976404
457;Tick;458;lvmh;5.05;5.04;5.04;500;2.8383767980502665;4976904
458;Tick;459;lvmh;5.05;5.01;5.01;4646;2.8395817150684195;4981550
459;Tick;460;lvmh;5.05;5.01;5.04;21000;2.8420798745528355;5002550
460;Tick;461;lvmh;5.05;5.01;5.04;500;2.843230040562971;5003050
461;Tick;462;lvmh;5.11;5.01;5.11;27335;2.844356376286571;5030385
462;Tick;463;lvmh;5.11;5.1;5.11;14835;2.843108772303562;5045220
463;Tick;464;lvmh;5.1;5.09;5.09;3633;2.8418580972418233;5048853
464;Tick;465;lvmh;5.1;5.09;5.09;1291;2.8411744556050302;5050144
465;Tick;466;lvmh;5.1;5.09;5.09;486;2.8404833546073176;5050630
466;Tick;467;lvmh;5.11;5.09;5.09;6777;2.8397849016917998;5057407
467;Tick;468;lvmh;5.11;5.09;5.11;2500;2.8390792028177105;5059907
468;Tick;469;lvmh;5.12;5.09;5.12;3292;2.837805811146291;5063199
469;Tick;470;lvmh;5.12;5.09;5.12;3292;2.8362793484322433;5066491
470;Tick;471;lvmh;5.12;5.09;5.12;6000;2.8347521775917075;5072491
471;Tick;472;lvmh;5.14;5.09;5.14;285;2.8332243374574673;5072776
472;Tick;473;lvmh;5.14;5.09;5.14;500;2.8312578605783125;5073276
473;Tick;474;lvmh;5.14;5.09;5.14;4000;2.829293955962585;5077276
474;Tick;475;lvmh;5.14;5.09;5.14;285;2.827332631791956;5077561
475;Tick;476;lvmh;5.19;5.09;5.19;1031;2.825373896005948;5078592
476;Tick;477;lvmh;5.2;5.09;5.2;118;2.8226704599423607;5078710
477;Tick;478;lvmh;5.2;5.09;5.2;2000;2.819882666358726;5080710
478;Tick;479;lvmh;5.2;5.09;5.2;1843;2.817103073102032;5082553
479;Tick;480;lvmh;5.2;5.09;5.19;2500;2.8143316402946805;5085053
480;Tick;481;lvmh;5.2;5.09;5.2;26092;2.811659509919658;5111145
481;Tick;482;lvmh;5.2;5.09;5.2;5000;2.8089040091291344;5116145
482;Tick;483;lvmh;5.2;5.09;5.2;92;2.8061565521696563;5116237
483;Tick;484;lvmh;5.23;5.09;5.23;14092;2.803417100215525;5130329
484;Tick;485;lvmh;5.23;5.09;5.19;59000;2.8005287192606683;5189329
485;Tick;486;lvmh;5.23;5.09;5.19;4000;2.797895756253444;5193329
486;Tick;487;lvmh;5.22;5.09;5.2;6000;2.795270110615947;5199329
487;Tick;488;lvmh;5.22;5.09;5.2;5000;2.7925624341116855;5204329
488;Tick;489;lvmh;5.22;5.09;5.2;3500;2.789862571394333;5207829
489;Tick;490;lvmh;5.22;5.09;5.19;1500;2.7871704851730645;5209329
490;Tick;491;lvmh;5.23;5.17;5.18;500;2.7845746753977183;5209829
491;Tick;492;lvmh;5.23;5.17;5.18;500;2.782092991172288;5210329
492;Tick;493;lvmh;5.23;5.17;5.18;4000;2.7796177470885204;5214329
493;Tick;494;lvmh;5.23;5.16;5.18;3000;2.7771489164532333;5217329
494;Tick;495;lvmh;5.23;5.16;5.18;500;2.7746864727181926;5217829
495;Tick;496;lvmh;5.23;5.16;5.18;1500;2.77223038947917;5219329
496;Tick;497;lvmh;5.23;5.15;5.18;2000;2.769780640475089;5221329
497;Tick;498;lvmh;5.23;5.09;5.18;2000;2.7673371995871037;5223329
498;Tick;499;lvmh;5.23;5.09;5.16;500;2.7649000408377433;5223829
499;Tick;500;lvmh;5.17;5.09;5.16;1000;2.7627331512898;5224829
500;Tick;501;lvmh;5.17;5.09;5.16;6000;2.7605708172176513;5230829
501;Tick;502;lvmh;5.19;5.09;5.16;500;2.7584130263526685;5231329
502;Tick;503;lvmh;5.19;5.09;5.16;500;2.7562597664328448;5231829
503;Tick;504;lvmh;5.19;5.09;5.16;21000;2.7541110252035192;5252829
504;Tick;505;lvmh;5.19;5.09;5.12;4500;2.7519667904180394;5257329
505;Tick;506;lvmh;5.19;5.07;5.07;183;2.750565228726484;5257512
506;Tick;507;lvmh;5.19;5.07;5.09;9500;2.75049606196022;5267012
507;Tick;508;lvmh;5.21;5.07;5.09;1000;2.7498308564470038;5268012
508;Tick;509;lvmh;5.11;5.07;5.09;8000;2.7491600453268377;5276012
509;Tick;510;lvmh;5.11;5.05;5.05;380;2.748483704136825;5276392
510;Tick;511;lvmh;5.11;5.05;5.05;8532;2.7490340742914796;5284924
511;Tick;512;lvmh;5.23;5.05;5.05;500;2.7495694852271573;5285424
512;Tick;513;lvmh;5.23;5.05;5.05;1032;2.7500901070453847;5286456
513;Tick;514;lvmh;5.23;5.05;5.05;1000;2.750596107640747;5287456
514;Tick;515;lvmh;5.23;5.05;5.05;2310;2.751087652735444;5289766
515;Tick;516;lvmh;5.23;5.06;5.07;17500;2.7515649059132308;5307266
516;Tick;517;lvmh;5.23;5.06;5.07;500;2.7513917040607576;5307766
517;Tick;518;lvmh;5.25;5.06;5.25;340;2.751209515876409;5308106
518;Tick;519;lvmh;5.25;5.05;5.2;1000;2.7485655556323105;5309106
519;Tick;520;lvmh;5.25;5.05;5.19;10000;2.7460266464361696;5319106
520;Tick;521;lvmh;5.25;5.15;5.15;1000;2.7435679190853084;5320106
521;Tick;522;lvmh;5.25;4.94;4.94;2139;2.7415867249750763;5322245
522;Tick;523;lvmh;5.25;4.94;4.97;2000;2.7467622551711064;5324245
523;Tick;524;lvmh;5.25;4.94;4.97;6000;2.7503842440308968;5330245
524;Tick;525;lvmh;5.05;4.94;5.04;8000;2.753963878390711;5338245
525;Tick;526;lvmh;5.08;4.94;5.08;1376;2.754666186686275;5339621
526;Tick;527;lvmh;5.08;4.94;5.08;3815;2.754126317076725;5343436
527;Tick;528;lvmh;5.08;4.94;5.08;2815;2.753580499207605;5346251
528;Tick;529;lvmh;5.09;5.08;5.09;2011;2.75302880759233;5348262
529;Tick;530;lvmh;5.11;5.08;5.11;11;2.752211606849416;5348273
530;Tick;531;lvmh;5.15;5.07;5.15;2500;2.750925465678027;5350773
531;Tick;532;lvmh;5.15;5.07;5.15;11500;2.748921711764126;5362273
532;Tick;533;lvmh;5.22;5.05;5.22;13355;2.7469218262302264;5375628
533;Tick;534;lvmh;5.22;5.04;5.2;35500;2.7443513072111756;5411128
534;Tick;535;lvmh;5.22;5.18;5.2;25000;2.741864490678612;5436128
535;Tick;536;lvmh;5.22;5.15;5.15;65397;2.739384411449231;5501525
536;Tick;537;lvmh;5.22;5.15;5.2;4500;2.7374062210571126;5506025
537;Tick;538;lvmh;5.22;5.09;5.09;16220;2.7349385330507645;5522245
538;Tick;539;lvmh;5.22;5.09;5.09;500;2.7341348194521387;5522745
539;Tick;540;lvmh;5.22;5.09;5.09;2148;2.733327399681331;5524893
540;Tick;541;lvmh;5.22;5.09;5.09;2648;2.7325163255985494;5527541
541;Tick;542;lvmh;5.22;5.09;5.09;500;2.731701648437694;5528041
542;Tick;543;lvmh;5.22;5.09;5.09;148;2.73088341881477;5528189
543;Tick;544;lvmh;5.22;5.09;5.09;1000;2.7300616867361627;5529189
544;Tick;545;lvmh;5.22;5.09;5.09;148;2.7292365016068043;5529337
545;Tick;546;lvmh;5.22;5.09;5.09;1;2.728407912238188;5529338
546;Tick;547;lvmh;5.22;5.08;5.08;8;2.727575966856277;5529346
547;Tick;548;lvmh;5.22;5.0;5.0;44500;2.7269882225984294;5573846
548;Tick;549;lvmh;5.02;5.0;5.0;2000;2.7289842150407075;5575846
549;Tick;550;lvmh;5.02;4.98;4.98;12451;2.7309551707809816;5588297
550;Tick;551;lvmh;5.03;4.98;5.0;11000;2.7337123011613293;5599297
551;Tick;552;lvmh;5.22;4.98;5.01;12000;2.735630545735049;5611297
552;Tick;553;lvmh;5.06;4.98;5.05;1500;2.7371480566352684;5612797
553;Tick;554;lvmh;5.06;4.98;5.05;10500;2.7373135092261514;5623297
554;Tick;555;lvmh;5.08;4.98;5.08;1148;2.737468824024208;5624445
555;Tick;556;lvmh;5.08;4.98;5.08;3148;2.7367991214490006;5627593
556;Tick;557;lvmh;5.08;4.98;5.08;4305;2.736125199202335;5631898
557;Tick;558;lvmh;5.08;4.98;5.04;1000;2.735447110847748;5632898
558;Tick;559;lvmh;5.08;4.98;5.05;2000;2.735874724500856;5634898
559;Tick;560;lvmh;5.08;5.05;5.05;1500;2.7359890207749293;5636398
560;Tick;561;lvmh;5.08;5.05;5.05;8141;2.736093756940207;5644539
561;Tick;562;lvmh;5.08;5.03;5.03;9641;2.736189034104542;5654180
562;Tick;563;lvmh;5.08;5.0;5.0;11019;2.736888014716746;5665199
563;Tick;564;lvmh;5.02;5.0;5.0;2519;2.7386134919579153;5667718
564;Tick;565;lvmh;5.02;5.0;5.0;13019;2.740317048384495;5680737
565;Tick;566;lvmh;5.08;5.0;5.0;500;2.741998913530063;5681237
566;Tick;567;lvmh;5.08;5.0;5.0;19;2.743659313962911;5681256
567;Tick;568;lvmh;5.08;4.98;4.98;1389;2.745298473334403;5682645
568;Tick;569;lvmh;5.08;4.98;4.98;500;2.7476772776362224;5683145
569;Tick;570;lvmh;5.08;4.98;5.0;11500;2.750028843496986;5694645
570;Tick;571;lvmh;5.08;4.98;5.0;3000;2.7515995288772053;5697645
571;Tick;572;lvmh;5.08;5.0;5.0;1500;2.753149884703977;5699145
572;Tick;573;lvmh;5.08;5.0;5.05;3000;2.7546801202237132;5702145
573;Tick;574;lvmh;5.08;5.0;5.05;2000;2.7546109564908994;5704145
574;Tick;575;lvmh;5.08;5.04;5.05;10500;2.7545338972022404;5714645
575;Tick;576;lvmh;5.08;5.04;5.05;6000;2.7544490253254303;5720645
576;Tick;577;lvmh;5.07;5.04;5.07;500;2.754356422895889;5721145
577;Tick;578;lvmh;5.08;4.98;5.08;539;2.753745008760199;5721684
578;Tick;579;lvmh;5.09;4.98;5.09;790;2.752898745199742;5722474
579;Tick;580;lvmh;5.09;4.98;5.09;15809;2.7518359131389225;5738283
580;Tick;581;lvmh;5.09;4.98;5.09;1000;2.7507718006724375;5739283
581;Tick;582;lvmh;5.09;5.08;5.09;22309;2.7497064342414594;5761592
582;Tick;583;lvmh;5.12;5.1;5.12;2771;2.748639839973292;5764363
583;Tick;584;lvmh;5.12;5.09;5.09;1305;2.74703372151157;5765668
584;Tick;585;lvmh;5.12;5.09;5.09;1305;2.745966506837666;5766973
585;Tick;586;lvmh;5.12;5.09;5.09;1927;2.744898131702643;5768900
586;Tick;587;lvmh;5.12;5.09;5.09;500;2.7438286210843237;5769400
587;Tick;588;lvmh;5.12;5.09;5.09;9927;2.7427579996650797;5779327
588;Tick;589;lvmh;5.12;5.09;5.09;3927;2.741686291835442;5783254
589;Tick;590;lvmh;5.12;5.09;5.09;500;2.7406135216977847;5783754
590;Tick;591;lvmh;5.12;5.05;5.05;1851;2.739539713069809;5785605
591;Tick;592;lvmh;5.12;5.05;5.05;500;2.739385918740313;5786105
592;Tick;593;lvmh;5.12;5.05;5.05;500;2.739225324006814;5786605
593;Tick;594;lvmh;5.12;5.05;5.05;2561;2.739057999025813;5789166
594;Tick;595;lvmh;5.12;5.05;5.05;500;2.7388840131913197;5789666
595;Tick;596;lvmh;5.12;5.0;5.0;6314;2.7387034351446267;5795980
596;Tick;597;lvmh;5.12;4.94;4.94;71312;2.7399997241829985;5867292
597;Tick;598;lvmh;5.12;4.9;4.9;15102;2.7435666912171213;5882394
598;Tick;599;lvmh;5.12;4.9;4.9;5000;2.748925726327109;5887394
599;Tick;600;lvmh;5.12;4.9;4.9;1000;2.7542310222263158;5888394
600;Tick;601;lvmh;5.12;4.9;4.9;12500;2.7594832321293237;5900894
601;Tick;602;lvmh;5.12;4.88;4.88;7383;2.7646829980789627;5908277
602;Tick;603;lvmh;5.12;4.88;4.88;3199;2.7708173458023113;5911476
603;Tick;604;lvmh;4.86;4.84;4.84;889;2.7768900021424328;5912365
604;Tick;605;lvmh;4.86;4.84;4.84;2502;2.785034368618161;5914867
605;Tick;606;lvmh;4.9;4.84;4.9;46533;2.7930938200150477;5961400
606;Tick;607;lvmh;4.91;4.84;4.91;3533;2.7980005345325734;5964933
607;Tick;608;lvmh;4.92;4.84;4.92;441;2.8024021814959084;5965374
608;Tick;609;lvmh;5.0;4.84;5.0;304;2.8063209424957027;5965678
609;Tick;610;lvmh;5.0;4.84;5.0;500;2.807237679554088;5966178
610;Tick;611;lvmh;5.0;4.84;4.96;13000;2.808140559559831;5979178
611;Tick;612;lvmh;4.97;4.84;4.96;3000;2.810382654287236;5982178
612;Tick;613;lvmh;4.97;4.96;4.96;8000;2.812600827137226;5990178
613;Tick;614;lvmh;4.97;4.9;4.9;58629;2.8147953153596053;6048807
614;Tick;615;lvmh;4.99;4.9;4.9;1000;2.8194128821450306;6049807
615;Tick;616;lvmh;5.0;4.9;4.9;1129;2.8239855092412904;6050936
616;Tick;617;lvmh;5.0;4.83;4.83;21593;2.8285137053650757;6072529
617;Tick;618;lvmh;5.0;4.83;4.83;1000;2.8364725172870617;6073529
618;Tick;619;lvmh;5.0;4.83;4.83;500;2.84435038544811;6074029
619;Tick;620;lvmh;5.0;4.83;4.83;9093;2.852148423785702;6083122
620;Tick;621;lvmh;5.0;4.83;4.86;1500;2.8598677234612535;6084622
621;Tick;622;lvmh;5.0;4.83;4.86;500;2.865970503768527;6085122
622;Tick;623;lvmh;5.0;4.83;4.84;7000;2.872013822270364;6092122
623;Tick;624;lvmh;5.0;4.83;4.83;775;2.878999423040627;6092897
624;Tick;625;lvmh;5.0;4.83;4.83;275;2.886435021365941;6093172
625;Tick;626;lvmh;5.0;4.82;4.82;799;2.893796764965204;6093971
626;Tick;627;lvmh;5.0;4.82;4.83;500;2.9016125656521;6094471
627;Tick;628;lvmh;5.0;4.82;4.82;4799;2.908826525430553;6099270
628;Tick;629;lvmh;5.0;4.8;4.8;2799;2.9164904410004624;6102069
629;Tick;630;lvmh;4.81;4.8;4.8;26299;2.925155662101531;6128368
630;Tick;631;lvmh;4.83;4.8;4.83;1915;2.9337331987141484;6130283
631;Tick;632;lvmh;4.83;4.8;4.83;500;2.9406486181237903;6130783
632;Tick;633;lvmh;4.84;4.8;4.84;19915;2.9474968756986684;6150698
633;Tick;634;lvmh;4.91;4.8;4.91;612;2.9537864554467315;6151310
634;Tick;635;lvmh;4.94;4.8;4.94;15466;2.9569673992552175;6166776
635;Tick;636;lvmh;4.94;4.8;4.94;500;2.9590198319009025;6167276
636;Tick;637;lvmh;4.94;4.8;4.84;3500;2.96105063527392;6170776
637;Tick;638;lvmh;4.94;4.8;4.94;2102;2.9671644976387603;6172878
638;Tick;639;lvmh;4.94;4.8;4.88;8000;2.9691381161605306;6180878
639;Tick;640;lvmh;4.89;4.8;4.88;3000;2.973370490788224;6183878
640;Tick;641;lvmh;4.89;4.8;4.88;1000;2.977563213721211;6184878
641;Tick;642;lvmh;4.94;4.86;4.88;1500;2.9817167049504145;6186378
642;Tick;643;lvmh;4.94;4.86;4.86;6114;2.9858313784055333;6192492
643;Tick;644;lvmh;4.94;4.88;4.88;2000;2.9907595737313764;6194492
644;Tick;645;lvmh;4.94;4.87;4.87;1597;2.99479408048013;6196089
645;Tick;646;lvmh;4.94;4.87;4.88;500;2.999206494637709;6196589
646;Tick;647;lvmh;4.94;4.87;4.88;1500;3.003164412633465;6198089
647;Tick;648;lvmh;4.94;4.87;4.92;2000;3.0070855431237944;6200089
648;Tick;649;lvmh;4.94;4.87;4.88;1000;3.0094610217482383;6201089
649;Tick;650;lvmh;4.94;4.87;4.87;97;3.013316445241519;6201186
650;Tick;651;lvmh;4.94;4.86;4.86;114;3.0175428833706595;6201300
651;Tick;652;lvmh;4.94;4.84;4.84;0;3.0221482676598255;6201300
652;Tick;653;lvmh;4.94;4.84;4.84;2600;3.0275820089717187;6203900
653;Tick;654;lvmh;4.94;4.84;4.86;5000;3.032965746939528;6208900
654;Tick;655;lvmh;4.94;4.8;4.8;102;3.037437852495985;6209002
655;Tick;656;lvmh;4.94;4.8;4.8;10000;3.044597425704161;6219002
656;Tick;657;lvmh;4.94;4.8;4.8;10000;3.051689663249189;6229002
657;Tick;658;lvmh;4.94;4.8;4.8;2901;3.0587153949161925;6231903
658;Tick;659;lvmh;4.94;4.78;4.78;3913;3.0656754355317855;6235816
659;Tick;660;lvmh;4.94;4.78;4.78;4000;3.0735609663843326;6239816
660;Tick;661;lvmh;4.94;4.7;4.7;9306;3.0813716969013165;6249122
661;Tick;662;lvmh;4.94;4.65;4.65;3053;3.093523735913844;6252175
662;Tick;663;lvmh;4.94;4.65;4.65;2500;3.1086894970685295;6254675
663;Tick;664;lvmh;4.94;4.65;4.65;2399;3.1236838151274062;6257074
664;Tick;665;lvmh;4.94;4.65;4.65;500;3.1385098227913426;6257574
665;Tick;666;lvmh;4.94;4.65;4.65;1000;3.15317056109752;6258574
666;Tick;667;lvmh;4.94;4.65;4.68;10000;3.167668983217527;6268574
667;Tick;668;lvmh;4.94;4.65;4.7;15000;3.1801590283551167;6283574
668;Tick;669;lvmh;4.94;4.65;4.76;22000;3.191354029234255;6305574
669;Tick;670;lvmh;4.94;4.65;4.76;500;3.1992488758011848;6306074
670;Tick;671;lvmh;4.94;4.65;4.76;1000;3.2070702430002815;6307074
671;Tick;672;lvmh;4.76;4.65;4.76;500;3.2148190445153184;6307574
672;Tick;673;lvmh;4.76;4.65;4.76;500;3.2224961772478053;6308074
673;Tick;674;lvmh;4.76;4.65;4.7;2000;3.2301025217472086;6310074
674;Tick;675;lvmh;4.76;4.65;4.7;3000;3.2407435513087637;6313074
675;Tick;676;lvmh;4.76;4.65;4.7;7000;3.2512799517330384;6320074
676;Tick;677;lvmh;4.76;4.65;4.67;12000;3.261713215766621;6332074
677;Tick;678;lvmh;4.76;4.65;4.66;2500;3.2737230452200903;6334574
678;Tick;679;lvmh;4.67;4.65;4.66;1000;3.2861899653409172;6335574
679;Tick;680;lvmh;4.67;4.65;4.66;1500;3.298529681705333;6337074
680;Tick;681;lvmh;4.67;4.65;4.65;1500;3.3107441601883965;6338574
681;Tick;682;lvmh;4.68;4.65;4.65;500;3.3234136043624196;6339074
682;Tick;683;lvmh;4.68;4.63;4.63;3899;3.3359539727010445;6342973
683;Tick;684;lvmh;4.7;4.63;4.63;141;3.349541739392834;6343114
684;Tick;685;lvmh;4.7;4.62;4.62;3000;3.362988543522929;6346114
685;Tick;686;lvmh;4.7;4.62;4.62;3000;3.376892250581371;6349114
686;Tick;687;lvmh;4.7;4.59;4.59;4114;3.390651272921416;6353228
687;Tick;688;lvmh;4.72;4.59;4.59;3500;3.406095062097344;6356728
688;Tick;689;lvmh;4.72;4.59;4.59;1000;3.4213728482612016;6357728
689;Tick;690;lvmh;4.73;4.59;4.59;11000;3.4364874870068287;6368728
690;Tick;691;lvmh;4.75;4.59;4.59;1000;3.451441755502195;6369728
691;Tick;692;lvmh;4.76;4.59;4.59;1000;3.4662383555409426;6370728
